,OBJECTID,Id,NODE_TYPE,NODE_NAME,TURN_P,REMARK,USERID,WORKSTATE,TMPID,IDCHECK,ORDERID,DEPT_CODE,STNL_REG,ID½Å±ÔºÎ¿©,latitude,longitude
376,38293,2060024100,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.371493401409566,127.11392738717075
377,38294,2060023800,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.37103549541058,127.11497532396402
378,38295,2060023500,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.370831369994335,127.11468848070615
379,38296,2060022000,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.36972852599388,127.11476444913592
380,38297,2060020200,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36852271411766,127.11166691786775
381,38298,2060021900,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36972621383694,127.11428682460212
382,38299,2060023200,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.370713932926435,127.11533854304457
383,38300,2060020300,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36852490126881,127.11319088649554
384,38301,2060017500,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36562115141487,127.1069131996469
385,38302,2060017400,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36561155744744,127.10594748067217
386,38303,2060018600,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.366673869903366,127.10748563700429
387,38304,2060019200,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36788386992225,127.10594844924208
388,38305,2060018700,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.3666766829827,127.10594794921894
389,38306,2060016200,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.3641633072379,127.10594682416718
390,38307,2060015400,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36346221377033,127.1132934182001
391,38308,2060014500,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36168899534414,127.10981573091954
392,38309,2060014700,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36169318258749,127.11329529328646
393,38310,2060014200,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.360711838791815,127.11329632480886
394,38311,2060014100,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36070687003763,127.11175123110661
395,38312,2060014300,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.36071662048704,127.11479329309134
396,38313,2060014600,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36169133897732,127.11173919907719
397,38314,2060023300,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.37073471356058,127.14338988731504
398,38315,2060022100,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36978249520814,127.14205179326223
399,38316,2060018800,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.366902964096425,127.14120857453838
400,38317,2060019300,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.3679268386295,127.14406238683864
401,38318,2060018400,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.366515089203176,127.144466543058
402,38319,2060026900,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.374581588721924,127.1444230122745
403,38320,2060028100,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.375765339329405,127.1410147931241
404,38321,2060028400,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.37602980745521,127.1413796058032
405,38322,2060027400,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.37500918307194,127.1425669492022
406,38323,2060027300,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.374934963823534,127.1445521684077
407,38324,2060027100,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.374753557979716,127.14366960524444
408,38325,2060028800,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.37705587003876,127.13932004324295
409,38326,2060021400,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.369553120426644,127.1456241368843
410,38327,2060025600,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.37285318261314,127.1415637617738
411,38328,2060024700,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.37214258870762,127.140726136833
412,38329,2060023900,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.37123405762071,127.13946985590383
413,38330,2060023600,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.3709494329903,127.14464898042411
414,38331,2060022800,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.37035321396115,127.1438149806504
415,38332,2060022600,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.37015871398859,127.14542673030292
416,38333,2060022200,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.369800276603314,127.14445488694514
417,38334,2060021200,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.36944690150176,127.13704063691591
418,38335,2060021100,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.369397370441675,127.14247348086508
419,38336,2060020700,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.36891162053331,127.14305441861438
420,38337,2060020600,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.368901870083846,127.14427598031727
421,38338,2060020500,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.36882899532185,127.14167835608475
422,38339,2060019500,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.36828793261208,127.14496985582628
423,38340,2060019400,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.368204713848115,127.14241682447653
424,38341,2060019100,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.36774586985621,127.14018348052457
425,38342,2060019000,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.367560088810706,127.14579941834506
426,38343,2060026600,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.374291807378995,127.14563923110518
427,38344,2060029600,103,-,0,,sn_si-kg,5,999,,,00000,206,,37.37753315103157,127.13999785596116
428,38345,2060028500,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.37661655752271,127.14004182471444
429,38346,2060029500,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.377337275995615,127.14103182448468
430,38347,2060028600,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.37674193290616,127.14169554302805
431,38348,2060017300,102,-,0,,sn_si-kg,5,999,,,00000,206,,37.36546527642412,127.14055298047015
432,38349,2060016600,102,-,0,,sn_si-kg,5,999,,,00000,206,,37.36469683902499,127.14116173065247
433,38350,2060016900,102,-,0,,sn_si-kg,5,999,,,00000,206,,37.36491046397987,127.1419305745452
434,38351,2060017000,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.365064525937385,127.14137616859443
435,38352,2060018200,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.36632902666986,127.14211366841641
436,38353,2060018000,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.3659923079116,127.14191729335744
437,38354,2060017700,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36573558924374,127.14176754274968
438,38355,2060001400,101,¼­´ç»ï°Å¸®,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.37627296344749,127.13957010602837
439,38356,2060026800,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.37453352625471,127.13712041847111
440,38357,2060026300,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.373973370038925,127.1363745747393
441,38359,2060014400,105,-,0,,sn_si-kg,5,999,,,00000,206,,37.361125901043295,127.14975210593775
442,38370,2060020800,104,-,0,,sn_si-kg,5,999,,,00000,206,,37.36906224528201,127.12157763728692
443,38387,2060022900,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.37044343304785,127.12352126194912
444,38388,2060018300,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.36636668218256,127.12628407455122
445,38389,2060037800,101,¼­Çö±³»ç°Å¸®,1,,sn_si-kg,5,999,,,00000,206,,37.386812808088905,127.11651123109175
446,38390,2060030600,101,¹éÇö»ç°Å¸®,1,,sn_si-kg,5,999,,,00000,206,,37.37837315108186,127.10894107459558
447,38391,2060025300,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.372464557685305,127.10421204276452
448,38392,2060037000,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.38583124485865,127.05052129273861
449,38393,2060018100,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36619483882987,127.1047047615192
450,38394,2060026400,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.3740451197491,127.11996163653919
451,38397,2060029000,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.37711899525067,127.11159916834197
452,38398,2060021800,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.369720713583376,127.11314741776528
453,38399,2060044900,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.4054545261817,127.1191113248625
454,38401,2060000200,101,µ¿¿øµ¿»ï°Å¸®,0,,sn_si-kg,5,999,,,00000,206,,37.34474558844772,127.10164073089595
455,38402,2060010800,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.34952502637918,127.11201004339614
456,38403,2060010600,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.34871455736641,127.11200979338457
457,38404,2060010500,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.3487018697312,127.1099109493374
458,38405,2060010700,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.34874096415916,127.10667444943329
459,38406,2060010400,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.34869918255697,127.10887354270574
460,38407,2060011900,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.35139202610662,127.10881919937344
461,38408,2060011000,101,¹Ì±Ý¿ª»ç°Å¸®,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.350055308016465,127.10885507422847
462,38409,2060053600,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.413303557942584,127.13046469980884
463,38410,2060031800,104,³»Á¤±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.380340682421604,127.11913485562343
464,38411,2060032500,104,³»Á¤±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.38086512026439,127.11988713670223
465,38412,2060034300,104,ÃÊ¸²±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.38288774497096,127.11819694908172
466,38413,2060034000,104,ÃÊ¸²±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.38229046384254,127.11734438730139
467,38414,2060033600,104,¼ö³»±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.382069807988046,127.11618410540154
468,38415,2060034700,104,¼ö³»±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.383328464026704,127.11476182401498
469,38416,2060002701,104,¾çÇö±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.39031821427301,127.12210569939737
470,38417,2060003101,104,¾çÇö±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.391024401500545,127.12093416787832
471,38418,2060054900,104,¼º³²±³,1,±³·®,sn_si-kg,5,999,,,00000,206,,37.414351651217885,127.12871373060966
472,38419,2060046800,104,¾ßÅ¾±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.40791458921723,127.12530523087082
473,38421,2060041900,104,¸Å¼Û2±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.398540151711984,127.12006748044678
474,38424,2060022500,104,-,0,,sn_si-kg,5,999,,,00000,206,,37.37003546370312,127.10421588646682
475,38425,2060019700,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.36849183859374,127.10426054320146
476,38426,2060015800,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.36349411991728,127.10455463679352
477,38427,2060013200,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.35992308930537,127.10427285581943
478,38428,2060012700,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.356639839044874,127.10430448047862
479,38429,2060012300,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.353439620489326,127.10433538657946
480,38434,2060028900,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.37710852624292,127.1328229182219
481,38435,2060029800,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.377660933000755,127.13358329319908
482,38436,2060008600,103,-,0,,sn_si-kg,5,999,,,00000,206,,37.34428949548192,127.10429619952129
483,38437,2060047700,104,-,0,,sn_si-kg,5,999,,,00000,206,,37.40852643306732,127.11868994932433
484,38438,2060001701,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.37168077605372,127.10178166814774
485,38439,2060022700,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.37033287039753,127.09940082459116
486,38440,2060021500,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.36964252652615,127.09911638701965
487,38441,2060022300,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36982333881747,127.09695413717213
488,38442,2060032100,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.380508901506516,127.04817157471746
489,38445,2060008500,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.34396418282489,127.12547951228555
490,38446,2060009100,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.34453718225859,127.1263201373647
491,38447,2060015100,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.3634499946819,127.10716873031038
492,38448,2060013400,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.35993196381514,127.1071806993873
493,38449,2060012600,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.35567021431456,127.11269176186988
494,38450,2060012100,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.35333055790824,127.11081432461106
495,38451,2060052600,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.41235905757179,127.13799960557947
496,38452,2060050300,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.41070461980064,127.13763469937089
497,38453,2060037200,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.38607715097771,127.12127379324534
498,38454,2060036500,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.38552627666462,127.12050419931813
499,38455,2060035900,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.384970057680675,127.11971879351097
500,38457,2060049700,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.409828089289476,127.12944919976258
501,38458,2060047800,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.408576307668454,127.12869994939888
502,38459,2060035200,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.38394730730016,127.1320292620344
503,38460,2060043800,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.40490015170724,127.12541007473237
504,38461,2060045200,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.40594130761241,127.12538591804332
505,38462,2060044300,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.4054020885128,127.12701298045192
506,38463,2060030300,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.378213932411825,127.13861369953327
507,38464,2060029300,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.37729408875316,127.13966004362726
508,38468,2060040800,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.39187602618739,127.1285995742686
509,38469,2060040600,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.391630088592024,127.13304832429537
510,38470,2060046100,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.40734215185984,127.1406711369957
511,38471,2060048100,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.40869365120682,127.13794382423134
512,38475,2060036800,102,-,0,,sn_si-kg,5,999,,,00000,206,,37.38569630788339,127.13614441844697
513,38478,2060012500,104,µ¹¸¶±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.35413002641394,127.1178603553293
514,38479,2060025700,104,Àå¾È±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.373159995316655,127.14175694963558
515,38480,2060047000,104,¾ßÅ¾8±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.40801127622797,127.13382785573106
516,38481,2060047200,104,¾ßÅ¾7±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.40811693307654,127.13789754332106
517,38482,2060047300,104,¸ñ·Ã±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.408216151678744,127.14005544944325
518,38485,2060011600,104,¹Ì±Ý±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.350659745050336,127.12155548069006
519,38486,2060055000,104,¿©¼öÃµ±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.41437627645371,127.12253435584671
520,38487,2060036700,104,¼­Çö±³(ÅºÃµ7±³),0,±³·®,sn_si-kg,5,999,,,00000,206,,37.38565955798799,127.1178264490901
521,38488,2060037500,104,¼­Çö±³(ÅºÃµ7±³),0,±³·®,sn_si-kg,5,999,,,00000,206,,37.38655199480786,127.11682363667899
522,38493,2060041800,104,¸Å¼Û±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.39846008866897,127.12358354359696
523,38494,2060044000,104,¾ßÅ¾±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.40515924548458,127.15621535529658
524,38495,2060041700,104,-,0,,sn_si-kg,5,999,,,00000,206,,37.39517124552481,127.12047719897282
525,38496,2060042700,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.39969902617281,127.12541582409813
526,38497,2060042000,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.39867249504249,127.12541210540144
527,38498,2060042100,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.399185432355125,127.12749788679628
528,38500,2060010900,103,-,0,,sn_si-kg,5,999,,,00000,206,,37.349625120021756,127.12366382427581
529,38501,2060000201,104,Á¾¿ø±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.34371558863228,127.10183360579356
530,38502,2060000101,104,Á¾¿ø±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.34314508841453,127.10207241806052
531,38503,2060027200,104,¼­´ç±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.37480921432211,127.13750654328373
532,38504,2060028000,104,´ç¿ì±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.37576021409319,127.13435038701107
533,38505,2060027700,104,´ç¿ì±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.375379838646325,127.13478129356406
534,38506,2060028200,104,¹úÅÍ±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.37592283849574,127.13554760586521
535,38507,2060054000,104,»óÅ¾±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.41359515141937,127.14385457420212
536,38511,2060011200,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.35007605717436,127.10426401188658
537,38512,2060055300,104,¹ú¸»±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.41540677629217,127.1338651991789
538,38513,2060055200,104,¹ú¸»±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.41492086990178,127.13387116797924
539,38514,2060054800,104,ÁßÅ¾±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.4143047767551,127.13893210539709
540,38515,2060026200,103,-,0,,sn_si-kg,5,999,,,00000,206,,37.37380793255704,127.11264910522743
541,38516,2060032200,103,-,0,,sn_si-kg,5,999,,,00000,206,,37.380688088722934,127.04557285601004
542,38517,2060026500,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.374285838578714,127.15077616842905
543,38524,2060027900,104,¹úÅÍ±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.37550296392601,127.1360192310218
544,39193,2060004800,108,ÆÇ±³IC ºÏÃø(º»¼±),0,,,5,999,,,00000,206,,37.39942612060776,127.1001876369379
545,39194,2060004600,108,ÆÇ±³IC µ¿Ãø(¿¬°á·Î),0,,sn_si-kg,5,999,,,00000,206,,37.397041807466735,127.10210260560302
546,39195,2060004100,108,ÆÇ±³IC ³²Ãø(¿¬°á·Î),0,,,5,999,,,00000,206,,37.395351026293724,127.10102679342413
547,39196,2060002900,108,ÆÇ±³IC ³²Ãø(¿¬°á·Î),0,,,5,999,,,00000,206,,37.3911242136553,127.10177035557592
548,39197,2060004900,108,ÆÇ±³JC ³²Ãø(°æºÎ¼± º»¼±),0,,,5,999,,,00000,206,,37.40221918280571,127.09830457441979
549,39215,2060002901,104,¼­¿ïT/G,0,sa_tg_add,,5,999,,,00000,206,,37.36466380782622,127.10329910589894
550,45726,2060004700,104,-,0,,sn_si-kg,5,999,,,00000,206,,37.39747508912927,127.10355373094512
551,45727,2060003900,104,-,0,,sn_si-kg,5,999,,,00000,206,,37.39516137006956,127.1019381681673
552,83927,2060056200,108,¼­ÆÇ±³IC,0,,,5,00000000000008,,,60120,206,,37.385860599628984,127.06949492181423
553,83928,2060056600,103,¿îÁßÅÍ³Î,0,,,5,00000000000009,,,60120,206,,37.39552995000872,127.07122214891183
554,83936,2060056500,108,¼­ÆÇ±³IC,0,,,5,00000000000017,,,60120,206,,37.3913260107268,127.07047143804914
555,83937,2060055800,101,-,0,,,5,00000000000018,,,60120,206,,37.36712007032685,127.06245834656784
556,83938,2060055900,101,-,0,,,5,00000000000019,,,60120,206,,37.36716012073413,127.06279851242743
557,83939,2060055700,108,°í±âJCT,0,,,5,00000000000020,,,60120,206,,37.36362638680538,127.06266002402947
558,83940,2060055600,108,°í±âJCT,0,,,5,00000000000021,,,60120,206,,37.36180717705065,127.06273916706596
559,83945,2060055500,101,°í±âJCT,0,,,5,00000000000026,,,60120,206,,37.361230255673604,127.06740002668994
560,83948,2060056400,101,¼­ÆÇ±³IC,0,,,5,00000000000029,,,60120,206,,37.38850150013684,127.06966088360082
561,83949,2060056300,101,¼­ÆÇ±³IC,0,,,5,00000000000030,,,60120,206,,37.3882528753673,127.07037359181243
562,83952,2060056000,103,ÇÏ»ê¿îÅÍ³Î,0,,,5,00000000000035,,,60120,206,,37.369174610173616,127.06278247571697
563,83953,2060056100,103,ÇÏ»ê¿îÅÍ³Î,0,,,5,00000000000036,,,60120,206,,37.38365773909652,127.0687060005572
564,83960,2060019800,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.368499400992675,127.10594873072978
565,83961,2060015600,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.36346883907572,127.10980129320365
