행정구역,2001,2002,2003,2004,2006,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
화천군,24965.0,24088.0,24540.0,24267.0,23317.0,22944.0,24216.0,24364.0,24945.0,25020.0,25079.0,27143.0,27020.0,26264.0,26022.0,25084,24917,24857,24247,23787.0
양구군,23198.0,22527.0,21995.0,21692.0,21269.0,21401.0,21323.0,21843.0,22285.0,22799.0,23594.0,23888.0,24089.0,24010.0,23835.0,23408,22764,22278,21925,21615.0
인제군,33092.0,32447.0,32092.0,32443.0,32493.0,32079.0,31452.0,31842.0,31970.0,32456.0,32517.0,32475.0,33255.0,32720.0,32582.0,32136,31672,31694,32090,32098.0
고성군,34643.0,33721.0,32739.0,32361.0,31285.0,30383.0,30272.0,30112.0,30057.0,30124.0,30398.0,30269.0,30060.0,30114.0,30029.0,28144,27260,26757,27014,31553.0
양양군,30180.0,30076.0,29480.0,29187.0,28661.0,28472.0,27957.0,27929.0,27942.0,27802.0,27659.0,27521.0,27479.0,27218.0,27207.0,27347,27726,27946,28026,28838.0
청주시,592504.0,603941.0,615155.0,624288.0,626679.0,633286.0,643161.0,655971.0,661946.0,666852.0,672904.0,831521.0,831912.0,835197.0,835590.0,837749,839566,844993,848878,622005.0
서원구,,,,,,,,,,,,224727.0,220045.0,217120.0,216782.0,209404,203209,194720,192953,0.0
청원구,,,,,,,,,,,,174975.0,182017.0,190813.0,193767.0,197225,195868,194373,194342,0.0
상당구,235272.0,240972.0,249306.0,255214.0,256339.0,250558.0,243777.0,241589.0,241621.0,240433.0,246128.0,179792.0,176424.0,173701.0,171129.0,176818,178352,190034,193772,248292.0
흥덕구,357232.0,362969.0,365849.0,369074.0,370340.0,382728.0,399384.0,414382.0,420325.0,426419.0,426776.0,252027.0,253426.0,253563.0,253912.0,254302,262137,265866,267811,372650.0
충주시,215249.0,211980.0,209138.0,207534.0,204610.0,205064.0,206613.0,208481.0,208433.0,208447.0,208115.0,208527.0,207913.0,208350.0,208316.0,210504,210737,210186,209499,207010.0
제천시,144968.0,143231.0,140676.0,138872.0,136398.0,136218.0,135580.0,137264.0,137689.0,137521.0,137204.0,136805.0,136138.0,136517.0,136432.0,135386,134617,133018,131902,137971.0
보은군,42082.0,40420.0,38973.0,38062.0,36293.0,35354.0,34845.0,34956.0,34717.0,34438.0,34318.0,34240.0,34296.0,34221.0,34053.0,33680,32949,32412,31863,36942.0
옥천군,59515.0,58461.0,57505.0,56634.0,54923.0,54608.0,54117.0,54025.0,53496.0,53244.0,52763.0,52469.0,52404.0,52267.0,51766.0,51465,51023,50527,50194,55735.0
영동군,57184.0,55752.0,54036.0,52597.0,50819.0,50131.0,50426.0,50523.0,50621.0,50663.0,50539.0,50803.0,50693.0,50552.0,50240.0,49715,48738,47475,45938,51901.0
증평군,,,31310.0,30899.0,30483.0,31145.0,33164.0,33533.0,34009.0,34279.0,34546.0,34771.0,36671.0,37308.0,37783.0,37317,37392,36807,36371,23928.0
진천군,60309.0,59699.0,59724.0,60347.0,60111.0,60154.0,61456.0,62094.0,63051.0,63458.0,64606.0,65174.0,67981.0,69950.0,73677.0,78218,81084,83718,85051,60135.0
괴산군,43126.0,41827.0,40411.0,39586.0,37570.0,36873.0,36775.0,36827.0,37333.0,37713.0,38059.0,38351.0,38787.0,38973.0,39054.0,39133,39163,39393,36843,38477.0
음성군,87289.0,86562.0,85771.0,85638.0,86789.0,88355.0,89716.0,91093.0,91644.0,92980.0,93505.0,95324.0,96396.0,97787.0,97306.0,95830,94982,93153,92004,86858.0
단양군,38721.0,37320.0,35701.0,34743.0,33346.0,32399.0,31842.0,31817.0,31595.0,31253.0,31171.0,30948.0,30761.0,30503.0,30215.0,30255,29756,29155,28405,33862.0
당진시,,,,,,,,,,155104.0,159615.0,162844.0,165122.0,166630.0,167439.0,167770,167042,166249,166802,0.0
천안시,432534.0,441243.0,456501.0,503082.0,523323.0,531956.0,540832.0,557673.0,571377.0,581988.0,591089.0,598346.0,605776.0,617955.0,631531.0,646075,652258,658808,658107,492278.0
동남구,,,,,,,237854.0,247323.0,252942.0,257908.0,260575.0,261768.0,261474.0,258919.0,255878.0,257978,259411,258009,255504,22665.0
서북구,,,,,,,302978.0,310350.0,318435.0,324080.0,330514.0,336578.0,344302.0,359036.0,375653.0,388097,392847,400799,402603,28720.0
공주시,133978.0,132584.0,130957.0,130280.0,128330.0,126612.0,124172.0,124930.0,124748.0,117298.0,116369.0,113621.0,111261.0,109931.0,108432.0,107581,106474,104545,103321,128284.0
보령시,116306.0,113365.0,110380.0,108861.0,107591.0,107637.0,106754.0,107346.0,106421.0,105559.0,104938.0,104321.0,104754.0,103873.0,103198.0,101990,101114,100229,98535,108670.0
아산시,186469.0,191123.0,193122.0,200938.0,211560.0,221490.0,256449.0,265191.0,274523.0,280490.0,287073.0,293954.0,297737.0,302929.0,311453.0,312822,314395,316129,323789,208150.0
서산시,150116.0,148150.0,151818.0,150131.0,150889.0,153569.0,158886.0,160468.0,161489.0,163315.0,165837.0,167611.0,170099.0,170788.0,171678.0,174162,174690,175591,176595,151589.0
논산시,140287.0,137419.0,135719.0,135572.0,131466.0,129486.0,127097.0,127507.0,127533.0,126653.0,125844.0,124784.0,124232.0,123213.0,122240.0,120230,118842,116675,114769,132084.0
계룡시,,,31058.0,31174.0,36846.0,37775.0,42760.0,43088.0,42942.0,41550.0,40957.0,40552.0,41730.0,42634.0,43967.0,43731,42971,42822,43093,27252.0
금산군,62985.0,61350.0,60740.0,60048.0,57552.0,57690.0,56220.0,56555.0,56030.0,55715.0,55441.0,55166.0,54879.0,54612.0,53894.0,53222,52257,51413,50597,58572.0
부여군,90373.0,88014.0,85275.0,83260.0,79595.0,77916.0,75564.0,75029.0,74004.0,73259.0,72547.0,71754.0,71143.0,70187.0,69086.0,68078,66740,65354,63923,80774.0
서천군,72787.0,70116.0,67414.0,65650.0,62629.0,61168.0,60066.0,60085.0,59541.0,58920.0,58441.0,57713.0,56910.0,56012.0,55175.0,53922,52805,51866,50884,63824.0
청양군,40029.0,38588.0,36992.0,35626.0,34086.0,33604.0,32613.0,32541.0,32291.0,32087.0,32155.0,32248.0,32485.0,32753.0,32837.0,32296,31717,30948,30399,34855.0
홍성군,93558.0,91377.0,94658.0,91223.0,89555.0,88685.0,87631.0,88078.0,88108.0,88415.0,89704.0,91866.0,94553.0,99971.0,101570.0,101082,100423,100102,99407,90084.0
예산군,100289.0,97786.0,95029.0,91832.0,89585.0,88670.0,87163.0,87002.0,86421.0,85876.0,85205.0,84919.0,83484.0,81339.0,80338.0,80083,79238,78084,76974,90962.0
태안군,67878.0,66062.0,63930.0,63764.0,63754.0,63042.0,63095.0,63247.0,62747.0,62548.0,62416.0,62574.0,63484.0,63900.0,63932.0,63238,62743,62214,61782,63748.0
전주시,622283.0,624485.0,618819.0,622472.0,624849.0,623926.0,635007.0,641525.0,645894.0,648863.0,650082.0,652877.0,652282.0,651744.0,648964.0,651091,654394,657432,658216,623982.0
완산구,335556.0,342063.0,342672.0,345623.0,351051.0,348930.0,352737.0,357919.0,362636.0,363986.0,363694.0,364872.0,365605.0,361845.0,359012.0,345065,338839,339718,337186,346409.0
덕진구,286727.0,282422.0,276147.0,276849.0,273798.0,274996.0,282270.0,283606.0,283258.0,284877.0,286388.0,288005.0,286677.0,289899.0,289952.0,306026,315555,317714,321030,277101.0
군산시,276717.0,272007.0,268639.0,265168.0,260989.0,260562.0,266922.0,272601.0,275659.0,278341.0,278319.0,278098.0,278398.0,277551.0,274997.0,272645,270131,267859,265504,264932.0
익산시,334757.0,330101.0,325238.0,322378.0,315094.0,313590.0,306669.0,307289.0,309804.0,306469.0,306539.0,304117.0,302061.0,300479.0,300187.0,294062,287771,282276,278798,317324.0
정읍시,151813.0,139133.0,155319.0,132285.0,126249.0,124239.0,121545.0,122000.0,120466.0,119392.0,118328.0,117183.0,115977.0,115173.0,113776.0,112169,110541,108508,106814,130921.0
남원시,103977.0,100392.0,101950.0,96243.0,91265.0,89247.0,87675.0,87775.0,87455.0,87000.0,86460.0,85643.0,84856.0,84188.0,83281.0,82554,81441,80662,79649,93424.0
김제시,115244.0,110989.0,110710.0,105195.0,100238.0,97615.0,94770.0,94346.0,93111.0,92317.0,91218.0,90108.0,88721.0,87782.0,86926.0,85331,83895,82450,81106,102066.0
완주군,86719.0,84626.0,83649.0,82482.0,83199.0,82972.0,83885.0,85119.0,84660.0,86164.0,86978.0,90377.0,95303.0,95480.0,95975.0,94444,92220,91609,91093,83338.0
진안군,32635.0,30439.0,30475.0,30757.0,27122.0,30250.0,27558.0,27543.0,28473.0,26963.0,26703.0,26474.0,26203.0,26069.0,26271.0,25963,25697,25394,24941,29149.0
무주군,30333.0,27894.0,26716.0,26183.0,25417.0,26361.0,25811.0,25578.0,25863.0,25321.0,25398.0,25390.0,25220.0,24949.0,24809.0,24589,24303,24036,23769,26246.0
장수군,30445.0,26349.0,29445.0,26788.0,24209.0,26687.0,23478.0,23386.0,23215.0,23191.0,23243.0,23335.0,23277.0,23628.0,23003.0,23221,22441,22085,21731,25785.0
임실군,37439.0,35071.0,34283.0,33008.0,31976.0,31952.0,30703.0,30593.0,30789.0,29956.0,29739.0,29966.0,30271.0,30197.0,30162.0,30072,28902,27314,26717,32549.0
순창군,33892.0,32329.0,31482.0,31814.0,32485.0,32035.0,30179.0,30209.0,29497.0,30055.0,30272.0,30368.0,30248.0,29949.0,29698.0,29209,28382,27810,26980,31574.0
고창군,74286.0,69657.0,69639.0,65203.0,62030.0,60962.0,60102.0,60861.0,60065.0,60440.0,60522.0,60090.0,60046.0,60597.0,60472.0,57041,55504,54529,53534,63848.0
부안군,75914.0,70374.0,68066.0,66766.0,63243.0,61879.0,60204.0,60138.0,59080.0,58869.0,59164.0,57534.0,56848.0,57005.0,56086.0,54441,53295,52140,50918,64394.0
목포시,245344.0,244909.0,241460.0,241717.0,241679.0,243312.0,244339.0,245422.0,244871.0,245073.0,240936.0,239109.0,238382.0,237739.0,234379.0,232327,229861,224044,219150,242642.0
여수시,320146.0,315536.0,310350.0,305312.0,297489.0,295439.0,293546.0,293488.0,292750.0,292217.0,291366.0,290900.0,290168.0,288988.0,286382.0,283300,282786,280242,277008,301401.0
순천시,271734.0,271139.0,269843.0,270059.0,269940.0,270380.0,269516.0,272620.0,272201.0,273798.0,275668.0,277188.0,278765.0,278548.0,279331.0,279389,279598,282189,281787,270048.0
나주시,105832.0,102825.0,101708.0,99308.0,96417.0,95439.0,90875.0,90118.0,88243.0,88067.0,87754.0,90669.0,98182.0,104376.0,110110.0,113839,114664,115613,116711,96990.0
광양시,138238.0,137913.0,136484.0,137601.0,138237.0,138865.0,143461.0,145512.0,150725.0,150837.0,151621.0,152097.0,153587.0,155580.0,155857.0,156564,156750,151769,150154,138333.0
담양군,53268.0,51535.0,50933.0,50613.0,50332.0,50441.0,47286.0,47808.0,47819.0,47612.0,47365.0,47177.0,47009.0,47229.0,47285.0,46917,46535,46280,46198,49931.0
곡성군,38767.0,36754.0,35297.0,34396.0,33631.0,33311.0,32084.0,31886.0,31332.0,30878.0,31009.0,30732.0,30672.0,30400.0,30131.0,29624,28887,28039,27616,33958.0
구례군,32948.0,31755.0,30509.0,30232.0,28837.0,28203.0,27518.0,27375.0,27422.0,27077.0,27115.0,27170.0,27308.0,27412.0,27525.0,27117,26563,25719,25121,29231.0
고흥군,95864.0,92715.0,91518.0,86747.0,81068.0,78589.0,75127.0,73924.0,72607.0,71560.0,70631.0,69641.0,68601.0,67656.0,66736.0,65777,64913,63922,62930,83034.0
보성군,59417.0,57282.0,55983.0,54288.0,51948.0,50921.0,49048.0,48792.0,47894.0,47050.0,46385.0,45882.0,45349.0,44469.0,43755.0,42803,41420,40482,39564,52692.0
화순군,79219.0,78443.0,76123.0,75023.0,72615.0,71551.0,69675.0,69368.0,68985.0,68378.0,67829.0,66772.0,65848.0,65303.0,64680.0,63933,62737,62522,62598,73344.0
장흥군,51738.0,50232.0,47837.0,46568.0,44451.0,43468.0,42097.0,42394.0,42552.0,42672.0,43004.0,43190.0,43513.0,40669.0,40136.0,39312,38563,37800,36701,45251.0
강진군,50846.0,46381.0,44743.0,43550.0,41938.0,41352.0,41164.0,41624.0,41599.0,40241.0,40079.0,39861.0,38758.0,37753.0,36868.0,36144,35286,34597,33860,42819.0
해남군,96445.0,92323.0,89981.0,87736.0,84338.0,82529.0,81148.0,79579.0,78346.0,78150.0,77684.0,76981.0,76194.0,75121.0,73604.0,71901,70354,68806,67425,85572.0
영암군,64391.0,64637.0,63267.0,62336.0,61546.0,60742.0,59837.0,60082.0,60139.0,59997.0,59061.0,58852.0,58137.0,57045.0,55616.0,54731,54593,53699,53000,61755.0
무안군,68904.0,65976.0,63681.0,62472.0,61766.0,63674.0,72417.0,74475.0,75718.0,75741.0,79367.0,81696.0,82236.0,82109.0,82872.0,81991,81105,86132,90488,64310.0
함평군,43522.0,41965.0,42119.0,40205.0,38647.0,37998.0,37089.0,36702.0,36134.0,35780.0,35610.0,35090.0,34876.0,34397.0,34328.0,33420,32861,32050,31379,39302.0
영광군,70120.0,67055.0,64148.0,62959.0,60045.0,58837.0,57037.0,57362.0,56863.0,57224.0,57617.0,56833.0,56267.0,55618.0,54774.0,54127,53852,53099,52113,61029.0
장성군,54687.0,52542.0,51493.0,50200.0,47870.0,47410.0,46214.0,46514.0,46245.0,46289.0,46292.0,46273.0,46360.0,46104.0,46111.0,45795,45739,44464,43553,48849.0
완도군,65397.0,62964.0,61145.0,59950.0,57464.0,56201.0,54301.0,54269.0,54037.0,53871.0,53619.0,53174.0,53014.0,52668.0,52109.0,51477,50689,49916,48861,58098.0
진도군,41139.0,39619.0,38382.0,37329.0,35953.0,35206.0,33931.0,33743.0,33502.0,33208.0,32998.0,32746.0,32476.0,32078.0,31765.0,31219,30715,31227,30110,36364.0
신안군,51342.0,49704.0,50726.0,47591.0,46714.0,45968.0,45294.0,45428.0,44355.0,43898.0,44162.0,43747.0,43294.0,42652.0,42070.0,41263,40274,38938,38326,47293.0
포항시,515039.0,511667.0,508850.0,507129.0,505008.0,505555.0,509475.0,514755.0,517088.0,518913.0,519467.0,519368.0,519584.0,516775.0,513832.0,510013,507025,502916,503179,507501.0
경주시,287506.0,284589.0,281177.0,277870.0,273419.0,272206.0,267466.0,267098.0,265488.0,264091.0,263283.0,261535.0,259773.0,259452.0,257903.0,256864,255402,253502,252403,275025.0
김천시,150858.0,146666.0,150306.0,143527.0,139682.0,139084.0,135918.0,136136.0,136185.0,135504.0,135259.0,135456.0,140132.0,142256.0,142908.0,141104,141229,140548,140149,141595.0
안동시,181838.0,179326.0,175677.0,174037.0,168733.0,167916.0,167432.0,167886.0,168157.0,168302.0,168461.0,168697.0,169221.0,168798.0,166272.0,162180,160052,158907,157317,171328.0
구미시,344159.0,350011.0,355629.0,365681.0,386465.0,391897.0,396419.0,404920.0,413446.0,416949.0,419428.0,420320.0,419915.0,419891.0,421799.0,421494,419742,416328,413366,370872.0
영주시,128707.0,126040.0,123806.0,121513.0,116965.0,115083.0,113309.0,113926.0,114148.0,113547.0,112625.0,110780.0,109735.0,109247.0,108371.0,106801,105067,103119,101929,118557.0
영천시,117991.0,115401.0,112423.0,109520.0,105029.0,105819.0,103115.0,103190.0,104182.0,101798.0,100778.0,100689.0,100648.0,100521.0,100615.0,101595,102470,102015,101681,107726.0
상주시,122047.0,118999.0,115337.0,112585.0,108280.0,106600.0,106208.0,105607.0,104685.0,104182.0,103346.0,102892.0,102374.0,101799.0,100947.0,100297,100688,97228,95677,110424.0
문경시,89091.0,83749.0,81258.0,79552.0,76177.0,74780.0,76645.0,77391.0,76727.0,75899.0,75664.0,75911.0,75784.0,74702.0,73294.0,71874,72242,71406,71223,78097.0
경산시,215995.0,218446.0,216240.0,219579.0,234839.0,236881.0,236459.0,240708.0,243684.0,246358.0,248805.0,253968.0,256888.0,258037.0,259485.0,261093,263185,263728,268431,225345.0
군위군,34055.0,31654.0,29762.0,28825.0,26687.0,25781.0,24966.0,24736.0,24268.0,24119.0,24172.0,24170.0,24126.0,24171.0,24215.0,23919,23843,23256,22894,27498.0
의성군,73872.0,70863.0,68372.0,66124.0,62947.0,61366.0,59109.0,58832.0,57744.0,57043.0,56064.0,55212.0,54477.0,54014.0,53474.0,52944,52595,51724,50739,64012.0
청송군,33517.0,32323.0,31313.0,30099.0,28465.0,27862.0,26917.0,26715.0,26569.0,26481.0,26470.0,26453.0,26384.0,26301.0,26006.0,25678,25416,25044,24605,29128.0
영양군,22172.0,21385.0,20772.0,20205.0,19615.0,19119.0,18553.0,18451.0,18241.0,18208.0,18297.0,18197.0,17898.0,17713.0,17479.0,17356,16993,16692,16330,19758.0
영덕군,49593.0,52602.0,46965.0,45826.0,46460.0,43470.0,41710.0,41377.0,40794.0,40257.0,40142.0,39586.0,39191.0,39052.0,38529.0,38108,37361,36313,35497,45519.0
청도군,51268.0,50716.0,50141.0,47678.0,46144.0,45515.0,44279.0,44391.0,44298.0,43968.0,43788.0,43993.0,43724.0,43564.0,43346.0,43057,42910,42263,41736,46958.0
고령군,36796.0,35978.0,34942.0,34522.0,34777.0,34907.0,34535.0,34678.0,35455.0,35343.0,35198.0,35033.0,34594.0,34257.0,33768.0,32969,32373,31361,30694,34850.0
성주군,50380.0,51761.0,48655.0,47731.0,46358.0,45680.0,45616.0,45289.0,45640.0,45127.0,45067.0,44981.0,45029.0,45205.0,45138.0,44672,44015,43414,42781,47219.0
칠곡군,104743.0,105844.0,105843.0,106475.0,111390.0,113851.0,117288.0,119087.0,118838.0,119786.0,121182.0,122058.0,122829.0,123199.0,120864.0,118828,117047,114758,113843,109264.0
예천군,58081.0,55746.0,53649.0,52132.0,50218.0,48866.0,47306.0,47049.0,46579.0,46027.0,45573.0,45104.0,44674.0,46166.0,49253.0,53274,55100,55613,55809,50771.0
봉화군,41364.0,39852.0,39439.0,37526.0,35608.0,35046.0,34297.0,34567.0,34192.0,33934.0,33894.0,34023.0,33808.0,33539.0,33259.0,32843,32150,31494,30807,36551.0
울진군,65688.0,63511.0,61031.0,58590.0,55076.0,53955.0,52529.0,52430.0,52045.0,51844.0,51953.0,52104.0,51885.0,51738.0,50974.0,50036,49314,48716,47941,56692.0
울릉군,9944.0,9615.0,9245.0,9191.0,10235.0,10125.0,10325.0,10701.0,10742.0,10673.0,10524.0,10264.0,10153.0,10001.0,9975.0,9832,9617,9077,8894,9701.0
창원시,524068.0,513659.0,510439.0,507161.0,503881.0,503930.0,502727.0,1090181.0,1091881.0,1091471.0,1083731.0,1075168.0,1070064.0,1063907.0,1057032.0,1053601,1044740,1036738,1033729,506203.0
의창구,,,,,,,,251647.0,254419.0,255394.0,255816.0,258250.0,256471.0,252435.0,253349.0,252896,258582,262408,218234,0.0
성산구,,,,,,,,251073.0,247720.0,246801.0,242870.0,238414.0,234399.0,231571.0,227942.0,227337,220945,214570,252396,0.0
마산합포구,,,,,,,,186420.0,186399.0,185505.0,183365.0,182223.0,181670.0,181797.0,181917.0,180535,177784,175716,181146,0.0
마산회원구,,,,,,,,225182.0,223235.0,221388.0,219558.0,214291.0,211791.0,210791.0,203926.0,199457,193807,191289,187533,0.0
진해구,,,,,,,,175859.0,180108.0,182383.0,182122.0,181990.0,185733.0,187313.0,189898.0,193376,193622,192755,194420,0.0
진주시,339906.0,339943.0,337319.0,337425.0,333554.0,330756.0,331720.0,335037.0,335502.0,337314.0,337071.0,340241.0,344426.0,346739.0,346681.0,345987,347334,348096,347569,334477.0
통영시,135547.0,134107.0,133420.0,132959.0,133127.0,134431.0,137415.0,140297.0,140195.0,139347.0,139719.0,139439.0,139168.0,138160.0,135833.0,133720,131404,128293,125744,133955.0
사천시,119305.0,117076.0,114556.0,112670.0,112300.0,112499.0,112724.0,114148.0,114133.0,115321.0,116851.0,116485.0,115452.0,114912.0,114252.0,113888,111925,111105,110108,113311.0
김해시,353768.0,390292.0,407368.0,427432.0,453728.0,464964.0,492413.0,503348.0,507062.0,513260.0,522049.0,527240.0,528865.0,529422.0,532132.0,533672,542455,542338,538682,432691.0
밀양시,122999.0,120342.0,117732.0,115459.0,112025.0,111473.0,110170.0,110479.0,109329.0,108755.0,108342.0,107765.0,107896.0,108354.0,107898.0,106744,105552,104831,103667,113834.0
거제시,178980.0,182035.0,186208.0,190141.0,201412.0,208208.0,225522.0,228355.0,232787.0,236944.0,242077.0,248287.0,255828.0,257183.0,254073.0,250516,248276,245754,241879,196086.0
양산시,200694.0,205958.0,210424.0,213695.0,226425.0,231956.0,250387.0,260239.0,266403.0,270460.0,279565.0,292376.0,301291.0,317037.0,338535.0,348639,350759,352229,353783,220250.0
의령군,33494.0,32751.0,32766.0,32371.0,31625.0,31418.0,30496.0,30162.0,30045.0,30329.0,29417.0,29209.0,28544.0,28111.0,27849.0,27667,27168,26800,26370,31749.0
함안군,65368.0,64318.0,63435.0,62081.0,63460.0,64865.0,66582.0,67207.0,66971.0,67425.0,67667.0,68741.0,69156.0,68937.0,68207.0,67025,65700,64182,62788,63857.0
창녕군,71047.0,69220.0,67313.0,66074.0,63476.0,62255.0,61252.0,61714.0,62490.0,62966.0,63447.0,63502.0,63817.0,63982.0,64101.0,63396,62331,61301,60102,64391.0
남해군,57916.0,55958.0,54392.0,53129.0,50792.0,55026.0,50244.0,49328.0,50242.0,48223.0,47244.0,46638.0,45865.0,45129.0,44642.0,43990,43622,42958,42372,52850.0
하동군,60298.0,56777.0,58010.0,54881.0,52898.0,55526.0,52010.0,51509.0,53975.0,50806.0,50177.0,49223.0,50259.0,49622.0,48831.0,47533,46574,44785,43572,54621.0
산청군,39863.0,38726.0,37783.0,36849.0,35704.0,35274.0,34921.0,35591.0,35651.0,35691.0,35935.0,35849.0,36071.0,36098.0,36340.0,35952,35417,34857,34416,36280.0
함양군,45184.0,43982.0,42760.0,41922.0,41162.0,40637.0,40626.0,41197.0,41081.0,40714.0,40692.0,40584.0,40339.0,40241.0,40175.0,40044,39637,39080,38475,41615.0
거창군,68574.0,67224.0,66370.0,65615.0,63917.0,63979.0,63180.0,63421.0,63146.0,63103.0,63177.0,63137.0,63232.0,63308.0,62763.0,62455,62179,61502,61242,64767.0
합천군,59599.0,57649.0,60160.0,57909.0,55104.0,55450.0,52973.0,51092.0,50608.0,50279.0,50290.0,50457.0,49145.0,48026.0,47000.0,45916,45204,44006,43029,56095.0
제주시,284498.0,289874.0,292124.0,296068.0,403601.0,405458.0,410378.0,417539.0,422790.0,429656.0,438165.0,448834.0,459876.0,470665.0,478700.0,485946,489405,492466,493225,338620.0
서귀포시,85129.0,84601.0,83275.0,83770.0,154895.0,153800.0,152285.0,153716.0,153366.0,154057.0,155641.0,158512.0,164519.0,170932.0,178383.0,181245,181584,182169,183344,112012.0
